S.No.,Age,Gender,Year in school,Subjects,Monthly_income,Financial_aid,Tuition,Housing,food,Junk food,Transport,Books,Entertainment,Personal,Technology,Recharge,Gym,Weekend,Health,Miscellaneous,Preferred_payment_method,Total,Average
813,24,Male,Junior,Economics,1004,883,5084,773,335,456,118,297,83,88,100,354,5000,550,133,159,Credit/Debit Card,14413,960.8666667
814,23,Non-binary,Freshman,Biology,1415,153,4526,880,111,456,167,171,90,78,205,354,5000,550,113,125,Cash,12979,865.2666667
815,20,Female,Junior,Psychology,639,13,4097,780,226,456,120,86,56,23,75,354,5000,550,147,143,Mobile Payment App,12126,808.4
816,19,Male,Sophomore,Economics,1397,854,3186,552,258,456,123,127,61,21,127,354,5000,550,71,186,Credit/Debit Card,11926,795.0666667
817,18,Female,Freshman,Economics,935,918,3901,724,128,456,122,56,39,53,152,354,5000,550,108,134,Mobile Payment App,12695,846.3333333
818,18,Non-binary,Senior,Computer Science,882,524,4983,502,196,456,153,63,131,80,274,354,5000,550,140,86,Credit/Debit Card,13492,899.4666667
819,20,Female,Freshman,Psychology,1398,912,4709,864,267,456,181,165,149,62,64,354,5000,550,92,194,Mobile Payment App,14019,934.6
820,24,Non-binary,Sophomore,Biology,1461,403,3664,519,137,456,127,286,115,29,84,354,5000,550,121,127,Cash,11972,798.1333333
821,24,Male,Senior,Engineering,1430,928,4968,682,336,456,89,135,76,66,289,354,5000,550,82,95,Mobile Payment App,14106,940.4
822,22,Non-binary,Junior,Biology,953,925,5135,924,148,456,56,61,33,70,156,354,5000,550,126,33,Credit/Debit Card,14027,935.1333333
823,19,Male,Junior,Psychology,1456,803,3431,636,136,456,177,131,112,28,249,354,5000,550,116,128,Mobile Payment App,12307,820.4666667
824,22,Female,Junior,Computer Science,892,563,5529,437,230,456,85,57,49,27,151,354,5000,550,44,199,Credit/Debit Card,13731,915.4
825,20,Non-binary,Sophomore,Psychology,539,494,4349,450,398,456,107,215,51,52,89,354,5000,550,191,158,Mobile Payment App,12914,860.9333333
826,25,Non-binary,Junior,Economics,1024,756,4532,798,328,456,112,159,69,24,275,354,5000,550,31,87,Cash,13531,902.0666667
827,22,Female,Senior,Biology,1405,544,5276,782,281,456,52,67,69,77,270,354,5000,550,141,196,Mobile Payment App,14115,941
828,21,Male,Sophomore,Biology,691,710,3636,478,342,456,58,136,65,75,277,354,5000,550,170,136,Credit/Debit Card,12443,829.5333333
829,19,Female,Junior,Biology,1157,333,3509,987,281,456,77,170,27,87,151,354,5000,550,108,68,Mobile Payment App,12158,810.5333333
830,21,Non-binary,Junior,Computer Science,555,980,5657,707,302,456,195,207,141,91,126,354,5000,550,180,67,Credit/Debit Card,15013,1000.866667
831,25,Non-binary,Senior,Biology,1245,803,4743,899,285,456,99,193,106,76,270,354,5000,550,200,58,Credit/Debit Card,14092,939.4666667
832,25,Male,Senior,Biology,1227,408,5607,759,365,456,137,247,97,56,162,354,5000,550,136,173,Credit/Debit Card,14507,967.1333333
833,18,Female,Freshman,Biology,825,403,5204,401,293,456,75,268,24,36,105,354,5000,550,197,125,Mobile Payment App,13491,899.4
834,18,Female,Freshman,Economics,1359,468,3900,401,283,456,190,183,60,78,153,354,5000,550,64,195,Credit/Debit Card,12335,822.3333333
835,22,Male,Junior,Economics,556,317,4429,834,166,456,130,174,86,46,222,354,5000,550,33,145,Mobile Payment App,12942,862.8
836,20,Non-binary,Sophomore,Biology,1110,400,5325,586,400,456,62,120,54,30,294,354,5000,550,125,167,Mobile Payment App,13923,928.2
837,21,Non-binary,Sophomore,Engineering,518,565,4940,783,157,456,97,129,122,20,71,354,5000,550,175,115,Mobile Payment App,13534,902.2666667
838,19,Male,Senior,Engineering,932,611,4386,833,159,456,84,184,63,80,223,354,5000,550,73,179,Mobile Payment App,13235,882.3333333
839,22,Female,Senior,Computer Science,683,651,5671,866,101,456,155,274,131,81,183,354,5000,550,49,21,Mobile Payment App,14543,969.5333333
840,24,Male,Sophomore,Economics,1397,375,5325,637,139,456,83,217,55,48,293,354,5000,550,195,71,Cash,13798,919.8666667
841,24,Non-binary,Freshman,Biology,1201,441,4212,864,140,456,83,97,85,89,90,354,5000,550,115,141,Credit/Debit Card,12717,847.8
842,22,Non-binary,Junior,Psychology,1402,519,3124,886,381,456,193,120,64,68,153,354,5000,550,151,118,Mobile Payment App,12137,809.1333333
843,25,Male,Senior,Economics,844,18,5452,910,220,456,71,109,75,91,244,354,5000,550,105,123,Credit/Debit Card,13778,918.5333333
844,19,Female,Senior,Biology,1366,142,5925,614,304,456,163,240,127,83,108,354,5000,550,163,152,Credit/Debit Card,14381,958.7333333
845,19,Male,Senior,Biology,923,734,4576,519,383,456,110,255,36,31,225,354,5000,550,126,123,Credit/Debit Card,13478,898.5333333
846,21,Non-binary,Freshman,Biology,542,905,3434,987,297,456,160,189,150,26,286,354,5000,550,185,86,Cash,13065,871
847,23,Female,Junior,Biology,1130,49,4833,415,100,456,160,262,98,32,99,354,5000,550,117,149,Credit/Debit Card,12674,844.9333333
848,23,Non-binary,Junior,Biology,848,420,4663,950,173,456,167,101,108,29,54,354,5000,550,159,128,Mobile Payment App,13312,887.4666667
849,19,Female,Junior,Engineering,1022,227,4305,982,296,456,73,252,149,79,206,354,5000,550,152,162,Cash,13243,882.8666667
850,23,Non-binary,Junior,Economics,1189,980,4230,607,190,456,52,250,140,63,190,354,5000,550,125,186,Credit/Debit Card,13373,891.5333333
851,18,Female,Sophomore,Economics,771,45,3719,821,189,456,173,295,60,38,258,354,5000,550,107,187,Mobile Payment App,12252,816.8
852,25,Non-binary,Sophomore,Computer Science,1280,483,5743,678,206,456,54,82,49,85,256,354,5000,550,187,29,Credit/Debit Card,14212,947.4666667
853,21,Male,Senior,Biology,933,988,4414,731,298,456,123,273,22,20,147,354,5000,550,41,128,Cash,13545,903
854,24,Female,Sophomore,Computer Science,1257,795,5913,480,120,456,107,300,34,46,219,354,5000,550,193,195,Mobile Payment App,14762,984.1333333
855,24,Female,Junior,Computer Science,1313,818,3335,845,363,456,190,212,69,37,103,354,5000,550,186,79,Cash,12597,839.8
856,21,Male,Senior,Engineering,1034,927,4084,758,330,456,179,136,149,63,242,354,5000,550,190,36,Mobile Payment App,13454,896.9333333
857,19,Male,Sophomore,Psychology,669,153,5509,741,335,456,78,170,69,68,296,354,5000,550,73,166,Mobile Payment App,14018,934.5333333
858,19,Non-binary,Senior,Computer Science,728,814,3380,970,183,456,178,139,29,63,193,354,5000,550,64,175,Mobile Payment App,12548,836.5333333
859,18,Male,Sophomore,Economics,569,513,5429,730,375,456,118,195,96,27,280,354,5000,550,65,136,Mobile Payment App,14324,954.9333333
860,19,Male,Freshman,Engineering,960,179,5253,671,161,456,128,273,40,89,233,354,5000,550,163,172,Cash,13722,914.8
861,18,Male,Freshman,Computer Science,1288,879,3829,982,191,456,65,86,107,80,97,354,5000,550,137,134,Cash,12947,863.1333333
862,22,Female,Freshman,Engineering,556,904,3548,689,105,456,145,165,133,71,110,354,5000,550,183,98,Cash,12511,834.0666667
863,23,Male,Senior,Engineering,1413,80,5976,836,386,456,194,266,29,99,213,354,5000,550,109,158,Cash,14706,980.4
864,25,Non-binary,Senior,Biology,957,114,4956,923,326,456,150,199,49,88,246,354,5000,550,118,78,Cash,13607,907.1333333
865,24,Non-binary,Freshman,Engineering,1084,582,3305,520,353,456,89,279,20,68,173,354,5000,550,151,128,Mobile Payment App,12028,801.8666667
866,22,Male,Freshman,Psychology,1270,546,4425,559,304,456,160,79,95,99,191,354,5000,550,70,189,Mobile Payment App,13077,871.8
867,24,Female,Sophomore,Computer Science,845,484,5594,793,130,456,51,153,77,47,89,354,5000,550,151,63,Mobile Payment App,13992,932.8
868,21,Female,Freshman,Economics,1423,298,4484,439,312,456,157,118,56,43,235,354,5000,550,188,129,Cash,12819,854.6
869,19,Male,Sophomore,Engineering,683,614,4718,643,132,456,186,83,31,68,85,354,5000,550,181,96,Cash,13197,879.8
870,21,Non-binary,Freshman,Psychology,1309,561,5639,973,303,456,197,117,37,64,101,354,5000,550,37,142,Mobile Payment App,14531,968.7333333
871,25,Male,Senior,Economics,888,218,4433,806,166,456,121,75,148,69,120,354,5000,550,128,71,Credit/Debit Card,12715,847.6666667
872,24,Male,Sophomore,Psychology,1496,522,4678,640,212,456,140,200,22,69,98,354,5000,550,162,70,Credit/Debit Card,13173,878.2
873,25,Male,Junior,Economics,965,465,4599,737,291,456,88,70,70,34,170,354,5000,550,195,64,Cash,13143,876.2
874,20,Female,Junior,Biology,1329,533,3509,826,234,456,131,262,142,30,157,354,5000,550,141,40,Cash,12365,824.3333333
875,21,Female,Sophomore,Engineering,1021,789,5681,844,235,456,99,167,115,53,127,354,5000,550,131,190,Mobile Payment App,14791,986.0666667
876,18,Male,Freshman,Biology,501,422,5257,612,149,456,142,72,58,36,230,354,5000,550,73,44,Mobile Payment App,13455,897
877,21,Female,Sophomore,Engineering,1223,302,3930,801,128,456,157,242,135,36,226,354,5000,550,193,52,Mobile Payment App,12562,837.4666667
878,19,Male,Senior,Psychology,1495,1000,5857,980,228,456,126,82,39,72,144,354,5000,550,78,190,Cash,15156,1010.4
879,25,Male,Sophomore,Engineering,862,674,5473,575,338,456,54,264,39,60,262,354,10000,550,180,196,Cash,19475,1298.333333
880,25,Male,Senior,Economics,1037,844,4320,894,393,456,176,280,73,21,241,354,10000,550,44,196,Credit/Debit Card,18842,1256.133333
881,19,Male,Freshman,Engineering,505,293,5861,835,387,456,181,250,93,91,113,354,10000,550,81,171,Cash,19716,1314.4
882,24,Female,Senior,Psychology,1193,397,4234,761,120,456,75,92,104,28,216,354,10000,550,101,116,Credit/Debit Card,17604,1173.6
883,18,Non-binary,Sophomore,Psychology,1452,683,3275,586,327,456,65,176,32,40,205,354,10000,550,160,58,Credit/Debit Card,16967,1131.133333
884,24,Non-binary,Sophomore,Psychology,1422,860,4913,892,149,456,115,159,133,90,227,354,10000,550,92,147,Cash,19137,1275.8
885,25,Male,Sophomore,Biology,717,197,5618,696,354,456,105,102,26,95,300,354,10000,550,110,78,Cash,19041,1269.4
886,24,Female,Junior,Economics,1333,538,5187,467,237,456,183,192,114,79,248,354,10000,550,95,41,Credit/Debit Card,18741,1249.4
887,24,Female,Sophomore,Psychology,978,974,4420,642,241,456,146,183,30,76,130,354,10000,550,79,21,Cash,18302,1220.133333
888,25,Male,Freshman,Biology,1141,362,3197,926,397,456,121,150,122,69,258,354,10000,550,173,120,Mobile Payment App,17255,1150.333333
889,22,Male,Sophomore,Biology,1399,611,4995,678,220,456,93,84,144,49,200,354,10000,550,189,90,Mobile Payment App,18713,1247.533333
890,24,Male,Freshman,Psychology,1200,341,4547,778,330,456,51,129,24,75,238,354,10000,550,192,153,Cash,18218,1214.533333
891,21,Non-binary,Sophomore,Economics,1053,64,4305,444,142,456,139,280,34,56,176,354,10000,550,38,147,Mobile Payment App,17185,1145.666667
892,25,Non-binary,Junior,Biology,1118,584,4423,592,126,456,149,134,74,48,109,354,10000,550,114,131,Cash,17844,1189.6
893,21,Male,Junior,Biology,1094,321,3758,741,137,456,172,50,147,96,134,354,10000,550,192,56,Mobile Payment App,17164,1144.266667
894,21,Non-binary,Freshman,Psychology,1252,226,4206,530,245,456,126,69,147,52,64,354,10000,550,183,24,Credit/Debit Card,17232,1148.8
895,18,Male,Junior,Psychology,686,252,5848,720,238,456,191,265,39,58,104,354,10000,550,142,82,Mobile Payment App,19299,1286.6
896,18,Male,Junior,Economics,513,123,5909,807,168,456,161,181,48,26,124,354,10000,550,46,58,Cash,19011,1267.4
897,25,Male,Junior,Biology,1174,75,4909,799,149,456,163,151,138,30,298,354,10000,550,115,43,Cash,18230,1215.333333
898,24,Non-binary,Freshman,Psychology,1224,235,4645,913,209,456,101,77,85,97,78,354,10000,550,80,111,Cash,17991,1199.4
899,23,Non-binary,Junior,Biology,975,211,3952,769,131,456,134,283,65,91,127,354,10000,550,151,79,Credit/Debit Card,17353,1156.866667
900,18,Male,Sophomore,Engineering,1435,950,3626,842,221,456,139,87,136,68,54,354,10000,550,129,54,Mobile Payment App,17666,1177.733333
901,22,Male,Senior,Engineering,894,27,4496,718,373,456,144,254,139,82,286,354,10000,550,134,198,Credit/Debit Card,18211,1214.066667
902,21,Non-binary,Junior,Economics,1168,81,5292,637,175,456,196,193,52,90,217,354,10000,550,48,178,Cash,18519,1234.6
903,25,Male,Freshman,Computer Science,1482,92,3987,540,194,456,125,193,143,78,268,354,10000,550,63,199,Credit/Debit Card,17242,1149.466667
904,19,Non-binary,Sophomore,Psychology,1385,249,5745,452,399,456,170,71,145,37,231,354,10000,550,114,154,Mobile Payment App,19127,1275.133333
905,20,Male,Sophomore,Computer Science,1476,832,5745,808,225,456,73,251,22,95,123,354,10000,550,78,178,Mobile Payment App,19790,1319.333333
906,22,Female,Senior,Economics,812,101,4840,777,195,456,87,51,71,48,162,354,10000,550,188,58,Mobile Payment App,17938,1195.866667
907,18,Male,Freshman,Psychology,1191,611,3373,673,327,456,62,164,133,26,229,354,10000,550,107,152,Cash,17217,1147.8
908,20,Male,Senior,Economics,1440,1000,3823,525,135,456,142,131,34,27,90,354,10000,550,200,122,Cash,17589,1172.6
909,24,Female,Sophomore,Biology,1447,246,4038,406,235,456,113,98,113,50,71,354,10000,550,37,33,Credit/Debit Card,16800,1120
910,21,Female,Freshman,Computer Science,1030,357,4883,806,100,456,99,87,46,38,155,354,10000,550,169,91,Mobile Payment App,18191,1212.733333
911,23,Female,Senior,Engineering,1034,202,5347,558,381,456,116,271,67,44,228,354,10000,550,124,184,Credit/Debit Card,18882,1258.8
912,20,Female,Junior,Economics,1406,10,3674,967,303,456,94,286,61,61,121,354,10000,550,181,62,Mobile Payment App,17180,1145.333333
913,21,Non-binary,Senior,Biology,1086,38,3425,605,381,456,53,171,129,24,165,354,10000,550,136,67,Credit/Debit Card,16554,1103.6
914,25,Female,Sophomore,Psychology,1334,320,4772,794,204,456,129,160,139,37,228,354,10000,550,106,67,Mobile Payment App,18316,1221.066667
915,25,Female,Senior,Engineering,507,474,4996,750,181,456,107,156,79,27,122,354,10000,550,39,87,Cash,18378,1225.2
916,21,Male,Senior,Engineering,1483,892,4014,458,400,456,90,217,134,50,142,354,10000,550,60,42,Mobile Payment App,17859,1190.6
917,20,Non-binary,Sophomore,Economics,888,228,3253,539,207,456,182,241,71,41,254,354,10000,550,125,48,Credit/Debit Card,16549,1103.266667
918,23,Non-binary,Freshman,Economics,1204,815,4350,871,166,456,120,275,87,77,237,354,10000,550,85,21,Credit/Debit Card,18464,1230.933333
919,23,Male,Junior,Economics,1047,207,5892,667,161,456,197,255,53,96,168,354,10000,550,105,168,Cash,19329,1288.6
920,21,Male,Freshman,Psychology,1279,900,5478,815,336,456,136,154,145,81,236,354,10000,550,108,186,Credit/Debit Card,19935,1329
921,19,Female,Sophomore,Economics,613,543,5947,622,309,456,99,151,94,36,83,354,10000,550,199,141,Mobile Payment App,19584,1305.6
922,18,Male,Senior,Computer Science,1280,550,4843,500,112,456,99,119,67,70,141,354,10000,550,97,109,Credit/Debit Card,18067,1204.466667
923,25,Male,Sophomore,Economics,696,976,5246,475,258,456,162,87,67,68,232,354,10000,550,72,132,Mobile Payment App,19135,1275.666667
924,20,Female,Senior,Economics,1191,315,4490,476,270,456,152,169,129,100,75,354,10000,550,193,157,Credit/Debit Card,17886,1192.4
925,24,Female,Freshman,Biology,1287,239,3301,493,252,456,98,246,36,70,282,354,10000,550,134,114,Mobile Payment App,16625,1108.333333
926,23,Female,Junior,Engineering,1391,362,4261,697,269,456,108,105,145,43,100,354,10000,550,39,144,Cash,17633,1175.533333
927,23,Non-binary,Sophomore,Economics,1345,291,4809,686,173,456,132,229,115,40,207,354,10000,550,63,57,Credit/Debit Card,18162,1210.8
928,19,Non-binary,Junior,Computer Science,1344,825,3106,563,333,456,142,129,111,47,96,354,10000,550,94,153,Cash,16959,1130.6
929,23,Non-binary,Junior,Economics,779,708,3808,876,391,456,94,298,34,34,192,354,10000,550,87,107,Mobile Payment App,17989,1199.266667
930,23,Female,Senior,Economics,1123,490,5507,932,370,456,141,233,91,61,258,354,10000,550,139,187,Mobile Payment App,19769,1317.933333
931,22,Male,Senior,Economics,1038,686,4766,929,366,456,133,70,93,90,74,354,10000,550,118,106,Credit/Debit Card,18791,1252.733333
932,22,Female,Senior,Computer Science,595,995,3971,572,111,456,79,291,24,71,244,354,10000,550,61,198,Mobile Payment App,17977,1198.466667
933,25,Non-binary,Freshman,Engineering,1345,295,4585,621,285,456,101,270,115,55,211,354,10000,550,55,107,Cash,18060,1204
934,19,Non-binary,Junior,Computer Science,534,546,4102,520,371,456,196,106,75,56,239,354,10000,550,45,122,Cash,17738,1182.533333
935,24,Non-binary,Senior,Computer Science,1176,326,4890,837,245,456,93,134,78,81,54,354,10000,550,107,40,Cash,18245,1216.333333
936,20,Non-binary,Sophomore,Biology,836,105,5807,419,243,456,149,89,72,52,71,354,10000,550,74,143,Mobile Payment App,18584,1238.933333
937,18,Female,Freshman,Biology,1047,15,4342,620,359,456,195,212,63,94,193,354,10000,550,141,48,Credit/Debit Card,17642,1176.133333
938,24,Female,Sophomore,Engineering,865,907,5189,936,161,456,115,284,61,100,234,354,10000,550,129,163,Mobile Payment App,19639,1309.266667
939,18,Non-binary,Junior,Psychology,1148,565,3353,613,218,456,159,271,92,67,235,354,10000,550,122,186,Credit/Debit Card,17241,1149.4
940,21,Female,Senior,Engineering,696,715,5238,710,195,456,133,98,54,66,294,354,10000,550,41,197,Credit/Debit Card,19101,1273.4
941,19,Female,Freshman,Economics,778,741,5664,558,398,456,171,183,71,52,148,354,10000,550,83,138,Credit/Debit Card,19567,1304.466667
942,22,Non-binary,Senior,Psychology,1140,598,5623,665,278,456,183,236,110,22,238,354,10000,550,194,22,Credit/Debit Card,19529,1301.933333
943,22,Female,Sophomore,Computer Science,557,351,3510,857,112,456,158,269,40,78,267,354,10000,550,31,146,Cash,17179,1145.266667
944,24,Male,Sophomore,Computer Science,948,741,5923,954,265,456,181,81,59,71,216,354,10000,550,157,33,Mobile Payment App,20041,1336.066667
945,24,Female,Freshman,Engineering,1249,574,4477,653,111,456,182,112,92,84,241,354,10000,550,112,196,Mobile Payment App,18194,1212.933333
946,24,Non-binary,Sophomore,Economics,1092,988,4819,768,240,456,158,109,111,33,236,354,10000,550,137,58,Credit/Debit Card,19017,1267.8
947,20,Female,Junior,Computer Science,717,958,5667,447,304,456,194,95,71,49,193,354,10000,550,94,103,Mobile Payment App,19535,1302.333333
948,19,Female,Sophomore,Computer Science,857,615,3851,487,255,456,95,287,31,46,299,354,10000,550,93,74,Cash,17493,1166.2
949,18,Non-binary,Senior,Biology,1021,581,4690,502,222,456,161,98,80,73,56,354,10000,550,188,85,Credit/Debit Card,18096,1206.4
950,22,Female,Sophomore,Psychology,1056,669,5378,596,278,456,179,223,47,87,135,354,10000,550,55,51,Mobile Payment App,19058,1270.533333
951,25,Male,Freshman,Economics,758,387,4974,534,101,456,76,62,65,27,120,354,10000,550,160,26,Credit/Debit Card,17892,1192.8
952,21,Non-binary,Freshman,Economics,653,639,5045,496,336,456,84,236,115,34,220,354,10000,550,169,125,Cash,18859,1257.266667
953,21,Male,Sophomore,Computer Science,643,218,4138,793,271,456,182,52,55,99,79,354,10000,550,45,91,Credit/Debit Card,17383,1158.866667
954,25,Male,Freshman,Engineering,668,893,3446,653,347,456,88,276,73,95,73,354,10000,550,152,35,Cash,17491,1166.066667
955,25,Female,Sophomore,Psychology,645,79,3830,940,249,456,63,69,61,40,74,354,10000,550,76,75,Mobile Payment App,16916,1127.733333
956,20,Female,Senior,Psychology,1020,522,3874,408,150,456,162,168,129,98,255,354,10000,550,138,174,Credit/Debit Card,17438,1162.533333
957,20,Non-binary,Junior,Computer Science,1128,458,5302,602,270,456,65,299,143,58,218,354,10000,550,138,142,Cash,19055,1270.333333
958,22,Male,Senior,Economics,1186,650,4387,798,139,456,59,160,109,21,275,354,10000,550,119,32,Mobile Payment App,18109,1207.266667
959,23,Female,Senior,Psychology,528,573,4286,889,209,456,136,149,105,80,151,354,10000,550,46,73,Mobile Payment App,18057,1203.8
960,25,Male,Senior,Computer Science,774,799,4397,629,163,456,75,183,39,33,54,354,10000,550,136,125,Cash,17993,1199.533333
961,22,Male,Senior,Economics,1236,255,3954,600,274,456,115,84,55,23,297,354,10000,550,31,39,Credit/Debit Card,17087,1139.133333
962,24,Non-binary,Sophomore,Biology,938,612,3797,928,190,456,65,79,111,45,196,354,10000,550,113,171,Mobile Payment App,17667,1177.8
963,22,Non-binary,Senior,Computer Science,1169,588,4110,508,104,456,159,242,30,78,105,354,10000,550,163,195,Mobile Payment App,17642,1176.133333
964,25,Male,Freshman,Computer Science,1061,333,5826,949,250,456,138,158,57,20,265,354,10000,550,193,103,Mobile Payment App,19652,1310.133333
965,24,Non-binary,Sophomore,Economics,514,158,3039,506,361,456,84,158,132,49,104,354,10000,550,159,99,Cash,16209,1080.6
966,19,Male,Junior,Engineering,1015,493,5435,827,369,456,147,121,87,49,289,354,10000,550,121,74,Mobile Payment App,19372,1291.466667
967,18,Male,Junior,Computer Science,743,104,3493,726,223,456,105,96,73,37,275,354,10000,550,158,75,Mobile Payment App,16725,1115
968,21,Male,Sophomore,Engineering,913,70,4183,714,268,456,88,198,87,31,69,354,10000,550,39,177,Cash,17284,1152.266667
969,24,Non-binary,Junior,Engineering,1142,946,4748,867,264,456,166,125,99,69,287,354,10000,550,84,135,Credit/Debit Card,19150,1276.666667
970,25,Female,Senior,Psychology,868,670,3274,443,308,456,120,61,70,96,86,354,10000,550,199,127,Mobile Payment App,16814,1120.933333
971,19,Non-binary,Sophomore,Engineering,1464,17,3939,490,357,456,87,131,97,67,168,354,10000,550,87,135,Credit/Debit Card,16935,1129
972,21,Female,Senior,Psychology,1260,617,4060,799,244,456,62,193,107,62,285,354,10000,550,180,130,Cash,18099,1206.6
973,19,Male,Junior,Computer Science,1326,817,5451,453,172,456,87,62,112,70,220,354,10000,550,93,32,Cash,18929,1261.933333
974,18,Female,Senior,Computer Science,1219,671,4152,700,335,456,152,296,98,86,77,354,10000,550,82,27,Cash,18036,1202.4
975,19,Non-binary,Freshman,Computer Science,1038,823,5211,576,207,456,92,263,54,26,270,354,10000,550,123,165,Credit/Debit Card,19170,1278
976,25,Male,Junior,Biology,1418,510,3832,976,370,456,117,218,89,89,283,354,10000,550,185,60,Mobile Payment App,18089,1205.933333
977,18,Female,Junior,Engineering,1385,13,4384,678,253,456,119,76,113,50,229,354,10000,550,74,169,Mobile Payment App,17518,1167.866667
978,23,Female,Freshman,Computer Science,553,118,5030,960,304,456,135,212,105,54,147,354,10000,550,118,183,Mobile Payment App,18726,1248.4
979,20,Male,Senior,Economics,1013,227,4119,805,366,456,62,191,135,60,84,354,10000,550,151,172,Mobile Payment App,17732,1182.133333
980,18,Non-binary,Senior,Engineering,1019,589,5357,828,247,456,65,112,58,92,170,354,10000,550,30,126,Mobile Payment App,19034,1268.933333
981,24,Non-binary,Junior,Computer Science,669,7,4461,828,266,456,59,60,129,27,131,354,10000,550,75,165,Credit/Debit Card,17568,1171.2
982,19,Female,Freshman,Computer Science,933,698,4156,780,371,456,80,235,84,82,269,354,10000,550,50,170,Mobile Payment App,18335,1222.333333
983,20,Female,Junior,Psychology,1166,671,3244,528,164,456,117,238,127,56,243,354,10000,550,84,108,Cash,16940,1129.333333
984,25,Non-binary,Freshman,Economics,1197,652,4424,637,248,456,186,186,82,58,254,354,10000,550,116,27,Mobile Payment App,18230,1215.333333
985,19,Female,Senior,Biology,973,695,4709,555,114,456,93,190,121,70,190,354,10000,550,129,178,Cash,18404,1226.933333
986,23,Female,Junior,Computer Science,1381,696,4387,646,171,456,142,97,109,83,216,354,10000,550,88,190,Cash,18185,1212.333333
987,22,Male,Junior,Psychology,1082,221,4524,533,276,456,131,242,109,21,217,354,10000,550,49,182,Credit/Debit Card,17865,1191
988,23,Male,Senior,Engineering,1160,168,3395,810,105,456,182,51,26,64,279,354,10000,550,74,105,Cash,16619,1107.933333
989,22,Female,Junior,Computer Science,1011,753,3523,475,392,456,187,298,99,73,125,354,10000,550,93,31,Cash,17409,1160.6
990,20,Non-binary,Senior,Psychology,1412,155,5576,443,305,456,119,136,120,41,290,354,10000,550,30,91,Mobile Payment App,18666,1244.4
991,24,Non-binary,Junior,Psychology,1391,259,3572,755,136,456,55,86,62,66,187,354,10000,550,153,23,Cash,16714,1114.266667
992,20,Male,Freshman,Economics,1293,672,5635,435,389,456,192,87,23,64,67,354,10000,550,77,137,Credit/Debit Card,19138,1275.866667
993,20,Male,Freshman,Psychology,1380,594,3658,739,277,456,187,92,144,69,283,354,10000,550,68,21,Mobile Payment App,17492,1166.133333
994,22,Male,Senior,Psychology,764,286,5430,589,387,456,61,68,46,96,86,354,10000,550,46,85,Mobile Payment App,18540,1236
995,22,Female,Senior,Biology,1346,520,3688,969,152,456,194,151,42,38,252,354,10000,550,65,163,Cash,17594,1172.933333
996,19,Female,Senior,Biology,1407,560,3380,508,265,456,52,206,40,98,274,354,10000,550,84,135,Mobile Payment App,16962,1130.8
997,20,Male,Junior,Economics,957,393,3497,723,339,456,139,69,112,46,284,354,10000,550,57,28,Mobile Payment App,17047,1136.466667
998,22,Non-binary,Senior,Economics,1174,612,3649,543,237,456,123,200,129,90,190,354,10000,550,101,65,Mobile Payment App,17299,1153.266667
999,24,Non-binary,Sophomore,Computer Science,541,640,5965,609,270,456,191,215,139,43,281,354,10000,550,88,145,Cash,19946,1329.733333
